//大二下::循环系统::英文
问答题：
"Percutaneous coronary intervention( PCI)","音标：/pərkjuˈteɪniəs/ /ˈkɔrəˌnɛri/ /ˌɪntərˈvɛnʃən/ /piː/ /siː/ /aɪ/<br>释义：经皮冠状动脉介入治疗<br>词组：""Percutaneous""（-ous：富于……的。）<br>词组：""coronary""（由 coron- “冠、环” + -ary 构成，表示“冠状的”。）<br>词组：""intervention""（-tion：状态、过程。）<br>缩写：""PCI""（Percutaneous coronary intervention 的缩写形式。）<br>构词：整体对应“经皮冠状动脉介入治疗”这一循环系统整合课术语。","大二下::循环系统::英文::病理生理学::percutaneous-coronary-intervention 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"pH paradox","音标：/ˈpiˈeɪʧ/ /ˈpɛrəˌdɑks/<br>释义：pH反常<br>词组：""pH""（本轮先按整词保留；建议后续人工补更细词源。）<br>词组：""paradox""（反常、悖论，来自希腊语 paradoxos。）<br>构词：整体对应“pH反常”这一循环系统整合课术语。","大二下::循环系统::英文::病理生理学::ph-paradox 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"phosphocreatine kinase, CK","音标：/phosphocreatine/ /kinase/ /siː/ /keɪ/<br>释义：磷酸肌酸激酶<br>词组：""phosphocreatine""（本轮先按整词保留；建议后续人工补更细词源。）<br>词组：""kinase""（-ase：酶。）<br>缩写：""CK""（phosphocreatine kinase 的缩写形式。）<br>构词：整体对应“磷酸肌酸激酶”这一循环系统整合课术语。","大二下::循环系统::英文::病理生理学::phosphocreatine-kinase 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"pressure overload","音标：/ˈprɛʃər/ /ˈoʊvərˌloʊd/<br>释义：压力负荷过度<br>词组：""pressure""（本轮先按整词保留；建议后续人工补更细词源。）<br>词组：""overload""（过载，由 over- “过度” + load 构成。）<br>构词：整体对应“压力负荷过度”这一循环系统整合课术语。","大二下::循环系统::英文::病理生理学::pressure-overload 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"progressive stage","音标：/prəˈgrɛsɪv/ /steɪʤ/<br>释义：进展期<br>词组：""progressive""（-ive：具有……性质的。）<br>词组：""stage""（阶段。）<br>构词：整体对应“进展期”这一循环系统整合课术语。","大二下::循环系统::英文::病理生理学::progressive-stage 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"pulmonary hypertension","音标：/ˈpʊlməˌnɛri/ /ˌhaɪpərˈtɛnʃən/<br>释义：肺动脉高压<br>词组：""pulmonary""（由 pulmon- “肺” + -ary 构成，表示“肺的”。）<br>词组：""hypertension""（由 hyper- “过度” + tens “张力、伸展” + -ion “状态” 构成，表示“压力过高的状态”。）<br>构词：整体对应“肺动脉高压”这一循环系统整合课术语。","大二下::循环系统::英文::病理生理学::pulmonary-hypertension 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"pulmonary valve incompetence","音标：/ˈpʊlməˌnɛri/ /vælv/ /ˌɪnˈkɑmpətəns/<br>释义：肺动脉瓣关闭不全<br>词组：""pulmonary""（由 pulmon- “肺” + -ary 构成，表示“肺的”。）<br>词组：""valve""（源自拉丁语 valva，原义为 folding door / leaf，表示“瓣、阀”。）<br>词组：""incompetence""（由 in- “不” + competence “胜任、足够” 构成，医学中表示“关闭不全、功能不全”。）<br>构词：整体对应“肺动脉瓣关闭不全”这一循环系统整合课术语。","大二下::循环系统::英文::病理生理学::pulmonary-valve-incompetence 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"pulmonary valve stenosis","音标：/ˈpʊlməˌnɛri/ /vælv/ /stenosis/<br>释义：肺动脉瓣狭窄<br>词组：""pulmonary""（由 pulmon- “肺” + -ary 构成，表示“肺的”。）<br>词组：""valve""（源自拉丁语 valva，原义为 folding door / leaf，表示“瓣、阀”。）<br>词组：""stenosis""（-osis：病理状态、异常过程。）<br>构词：整体对应“肺动脉瓣狭窄”这一循环系统整合课术语。","大二下::循环系统::英文::病理生理学::pulmonary-valve-stenosis 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"Reactive oxygen species, ROS","音标：/riˈæktɪv/ /ˈɑksɪʤən/ /ˈspiʃiz/ /ɑːr/ /oʊ/ /ɛs/<br>释义：活性氧<br>词组：""Reactive""（-ive：具有……性质的。）<br>词组：""oxygen""（氧，源自希腊语 oxy- “酸、尖锐” 与 -gen “产生”。）<br>词组：""species""（本轮先按整词保留；建议后续人工补更细词源。）<br>缩写：""ROS""（Reactive oxygen species 的缩写形式。）<br>构词：整体对应“活性氧”这一循环系统整合课术语。","大二下::循环系统::英文::病理生理学::reactive-oxygen-species 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"Redistribution of blood flow","音标：/ˌridɪstrəˈbjuʃən/ /əv/ /bləd/ /floʊ/<br>释义：血液重新分布<br>词组：""Redistribution""（-tion：状态、过程。）<br>词组：""blood""（本轮先按整词保留；建议后续人工补更细词源。）<br>词组：""flow""（本轮先按整词保留；建议后续人工补更细词源。）<br>构词：整体对应“血液重新分布”这一循环系统整合课术语。","大二下::循环系统::英文::病理生理学::redistribution-of-blood-flow 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"Respiratory burst","音标：/ˈrɛspərəˌtɔri/ /bərst/<br>释义：呼吸爆发<br>词组：""Respiratory""（由 re- “再次” + spir “呼吸” + -atory 构成，表示“呼吸的”。）<br>词组：""burst""（爆发、骤发。）<br>构词：整体对应“呼吸爆发”这一循环系统整合课术语。","大二下::循环系统::英文::病理生理学::respiratory-burst 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"severe anemia","音标：/səˈvɪr/ /əˈnimiə/<br>释义：严重贫血<br>词组：""severe""（本轮先按整词保留；建议后续人工补更细词源。）<br>词组：""anemia""（an-：无、缺乏。；-ia：状态。）<br>构词：整体对应“严重贫血”这一循环系统整合课术语。","大二下::循环系统::英文::病理生理学::severe-anemia 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"Stagnant anoxia stage","音标：/ˈstægnənt/ /anoxia/ /steɪʤ/<br>释义：瘀血缺氧期<br>词组：""Stagnant""（本轮先按整词保留；建议后续人工补更细词源。）<br>词组：""anoxia""（由 an- “无” + ox(y)- “氧” + -ia “状态” 构成，表示“无氧、严重缺氧”。）<br>词组：""stage""（阶段。）<br>构词：整体对应“瘀血缺氧期”这一循环系统整合课术语。","大二下::循环系统::英文::病理生理学::stagnant-anoxia-stage 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"systemic inflammatory repones syndrome, SIRS","音标：/sɪˈstɛmɪk/ /ɪnˈflæməˌtɔri/ /repones/ /ˈsɪnˌdroʊm/ /ɛs/ /aɪ/ /ɑːr/ /ɛs/<br>释义：全身炎症反应综合征<br>词组：""systemic""（-ic：……的。）<br>词组：""inflammatory""（由 inflamm “点燃、炎症反应” + -atory 构成，表示“炎症性的”。）<br>词组：""repones""（本轮先按整词保留；建议后续人工补更细词源。）<br>词组：""syndrome""（综合征，源自希腊语 syndromē，原义为 running together。）<br>缩写：""SIRS""（systemic inflammatory repones syndrome 的缩写形式。）<br>构词：整体对应“全身炎症反应综合征”这一循环系统整合课术语。","大二下::循环系统::英文::病理生理学::systemic-inflammatory-repones-syndrome 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"tachyarrhythmia","音标：/tachyarrhythmia/<br>释义：快速型心律失常<br>词组：""tachyarrhythmia""（tachy-：快。；-ia：状态。）<br>构词：整体对应“快速型心律失常”这一循环系统整合课术语。","大二下::循环系统::英文::病理生理学::tachyarrhythmia 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"Thromboxane A, TXA2","音标：/thromboxane/ /eɪ/ /tiː/ /ɛks/ /eɪ/<br>释义：血栓素A2<br>词组：""Thromboxane""（thrombo-：血栓、凝块。）<br>词组：""A""（本轮先按整词保留；建议后续人工补更细词源。）<br>缩写：""TXA2""（Thromboxane A 的缩写形式。）<br>构词：整体对应“血栓素A2”这一循环系统整合课术语。","大二下::循环系统::英文::病理生理学::thromboxane-a 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"tonogenic dilation","音标：/tonogenic/ /ˌdaɪˈleɪʃən/<br>释义：心脏紧张源性扩张<br>词组：""tonogenic""（-genic：产生、致……的。）<br>词组：""dilation""（-tion：状态、过程。）<br>构词：整体对应“心脏紧张源性扩张”这一循环系统整合课术语。","大二下::循环系统::英文::病理生理学::tonogenic-dilation 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"traumatic shock","音标：/trɔˈmætɪk/ /ʃɑk/<br>释义：创伤性休克<br>词组：""traumatic""（-ic：……的。）<br>词组：""shock""（休克，原义为突然打击；医学上指循环衰竭状态。）<br>构词：整体对应“创伤性休克”这一循环系统整合课术语。","大二下::循环系统::英文::病理生理学::traumatic-shock 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"tricuspid valve incompetence","音标：/traɪˈkəspəd/ /vælv/ /ˌɪnˈkɑmpətəns/<br>释义：三尖瓣关闭不全<br>词组：""tricuspid""（本轮先按整词保留；建议后续人工补更细词源。）<br>词组：""valve""（源自拉丁语 valva，原义为 folding door / leaf，表示“瓣、阀”。）<br>词组：""incompetence""（由 in- “不” + competence “胜任、足够” 构成，医学中表示“关闭不全、功能不全”。）<br>构词：整体对应“三尖瓣关闭不全”这一循环系统整合课术语。","大二下::循环系统::英文::病理生理学::tricuspid-valve-incompetence 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"vascular endothelial cell, VEC","音标：/ˈvæskjələr/ /ˌɛndoʊˈθiˌliəl/ /sɛl/ /viː/ /iː/ /siː/<br>释义：血管内皮细胞<br>词组：""vascular""（由 vascul- “血管、小管” + -ar 构成，表示“血管的”。）<br>词组：""endothelial""（由 endo- “内” + theli- “覆盖、上皮” + -al 构成，表示“内皮的”。）<br>词组：""cell""（细胞，来自拉丁语 cella “小室”。）<br>缩写：""VEC""（vascular endothelial cell 的缩写形式。）<br>构词：整体对应“血管内皮细胞”这一循环系统整合课术语。","大二下::循环系统::英文::病理生理学::vascular-endothelial-cell 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"vasogenic shock","音标：/vasogenic/ /ʃɑk/<br>释义：血管源性休克<br>词组：""vasogenic""（vaso-：血管。；-genic：产生、致……的。）<br>词组：""shock""（休克，原义为突然打击；医学上指循环衰竭状态。）<br>构词：整体对应“血管源性休克”这一循环系统整合课术语。","大二下::循环系统::英文::病理生理学::vasogenic-shock 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"vasopressin","音标：/vasopressin/<br>释义：血管加压素<br>词组：""vasopressin""（由 vaso- “血管” + press “压” + -in 构成，表示“加压素”。）<br>构词：整体对应“血管加压素”这一循环系统整合课术语。","大二下::循环系统::英文::病理生理学::vasopressin 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"ventricular remodeling","音标：/vɛnˈtrɪkjulər/ /rɪˈmɑdəlɪŋ/<br>释义：心室重构<br>词组：""ventricular""（由 ventricul- “心室” + -ar 构成，表示“心室的”。）<br>词组：""remodeling""（再重构，由 re- “再” + model 构成。）<br>构词：整体对应“心室重构”这一循环系统整合课术语。","大二下::循环系统::英文::病理生理学::ventricular-remodeling 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"Vitamin B1 deficiency","音标：/ˈvaɪtəmən/ /biː/ /dɪˈfɪʃənsi/<br>释义：严重维生素B1缺乏<br>词组：""Vitamin""（本轮先按整词保留；建议后续人工补更细词源。）<br>词组：""B1""（本轮先按整词保留；建议后续人工补更细词源。）<br>词组：""deficiency""（本轮先按整词保留；建议后续人工补更细词源。）<br>构词：整体对应“严重维生素B1缺乏”这一循环系统整合课术语。","大二下::循环系统::英文::病理生理学::vitamin-b1-deficiency 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
